
杨平	湖南省机场管理集团有限公司	11月 5日 ， 省 国资委 党委 委员 、 副主任 	杨平 	带队 到 	湖南省 机场 管理 集团 有限 公司 	（ 以下 简称 省 机场 集团 ） 调研 ， 督导 省 政府 专题 会议 纪要 （ 即 3月 24日 达哲 省长 主持 召开 省政府 专题 会议 ， 明确 省 机场 集团 薪酬 、 资产 由省 国资委 监管 ， 业务 工作 由 民航 系统 管理 ） 的 落实 情况 

王宁	中铝集团党组	福建 省委 副书记 、 福州 市委 书记 	王宁 	， 福建 省委 常委 、 常务 副省长 张志南 ， 国务院 国资委 秘书长 彭华岗 ， 	中铝 集团 党组 	副书记 、 总经理 余德辉 一同 调研 

燃气集团党委	王超峰	 	燃气 集团 党委 	委员 、 副总经理 蔡鑫磊 ， 总 法律 顾问 、 政策 法规处 处长 、 改革 办 主任 侯晓莉 ， 省 国资委 企业 改革 处 处长 薛恩华 、 人事处 副处长 	王超峰 	、 政策 法规处 调研员 毛永波 参加 会议 

翁杰明	北新集团建材股份有限公司	近日 ， 国务院 国有 企业 改革 领导 小组 办公室 副主任 、 国务院 国资委 副主任 	翁杰明 	赴 中国 黄金 集团 中金 珠宝 股份 有限 公司 和 	北新 集团 建材 股份 有限 公司 	两 家 “ 双百 企业 ” 进行 调研 ， 先后 参观 了 中国 黄金 旗舰店 、 北 新 建材 未来 建筑 馆 等 ， 并与 有关 企业 进行 了 座谈 交流 

招商局集团	王宏在	而 对于 此前 辽宁省 政府 与 	招商局 集团 	的 合作 ， 	王宏在 	 

川航集团	薛东兵	 	川航 集团 	党委 书记 、 董事长 李海鹰 ， 省 国资委 副主任 	薛东兵 	， 

中国铝业集团有限公司	贺东风	国务院 国资委 副主任 、 党委 委员 任洪斌 ， 黑龙江省 副省长 沈莹 ， 	中国 铝业 集团 有限 公司 	党组 副书记 、 总经理 余德辉 ， 中国 商用 飞机 有限 责任 公司 董事长 、 党委 书记 	贺东风 	一同 调研 

李成率	广业集团	12月 25日 下午 ， 省 国资委 主任 、 党委 书记 	李成率 	队到 	广业 集团 	调研 科技 创新 情况 ， 召开 座谈会 ， 听取 

南航集团	王昌顺	参加 调研 的 李养民 还 在 参观 过程 中 ， 与 	南航 集团 	董事长 、 党组 书记 	王昌顺 	等 领导 就 主 基地 航空 公司 在 大兴 机场 的 有关 工作 进行 了 交流 和 经验 分享 

建宇	建研科技股份公司高性能混凝土研究中心	会议 由 建委 科技处 正 处级 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 	建宇 	（ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 中国 新兴 建设 开发 有限 责任 公司 副总工程师 李栋 ， 	建 研 科技 股份 公司 高 性能 混凝土 研究 中心 	主任 周永祥 等 审查 专家 出席 会议 

杨文	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 	杨文 	先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

李合义	开滦集团	省 国资委 副 巡视员 	李合义 	到 	开滦 集团 	调研 督导 安全 生产 和 信访 稳定 工作 文章 来源 ： 发布 时间 ： 2019/2/19:34:55 省 国资委 副 巡视员 

中国建材集团党委	蔡国斌	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 党委 	副书记 、 副董事长 刘志江 ， 中国 建材 集团 总经理 、 中国 巨石 董事长 曹江林 ， 中国 建材 集团 副总经理 常 张 利 ， 中国 建材 集团 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 股份 副总裁 	蔡国斌 	等 陪同 调研 

张晋川	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 	张晋川 	先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

张海波	产投集团	7月 22日 至 24日 ， 市委 副书记 、 市长 	张海波 	到 市 	产 投 集团 	、 城 投 集团 、 文 旅 集团 调研 市属 国有 企业 改革 发展 工作 ， 与 企业 领导 班子 共同 探讨 改革 后 的 发展 路径 ， 要求 找准 定位 ， 突出 主业 ， 理清 思路 ， 整合 各 类 资源 ， 理顺 管理 机制 ， 推动 企业 做 强 做 优 做 精 ， 努力 在 加快 新旧 动能 转换 、 推动 精致 城市 建设 上 发挥 更大 作用 


翁杰明	中交集团	导读 8月 5日 ， 国务院 国资委 副主任 	翁杰明 	一行 到 	中 交 集团 	调研 并 召开 工作 座谈会 

内蒙古北控易嘉生态环境治理有限公司	董亚林	 	内蒙古 北控 易嘉 生态 环境 治理 有限 公司 	总经理 尹斌 、 副总经理 何俊峰 、 造价 部 经理 	董亚林 	、 工程部 经理 鈕殿金 陪同 调研 

西安环球印务公司	苏国峰	参观 调研 西安 杨森 新 工厂 参观 调研 	西安 环球 印务 公司 	参观 调研 陕药 控股 派昂 医药 公司 3月 22日 现场 调研 后 ， 省 国资委 副主任 孙喜民 主持 召开 了 座谈会 ， 省 国资委 主任 任国 、 陕西 医药 协会 秘书长 丰雷 、 陕西 中医药 大学 副 校长 唐 志书 、 西安 国际 港务区 管委会 副主任 	苏国峰 	、 安康市 国资委 主任 许启政 及 陕药 集团 领导 班子 全体 成员 参加 了 会议 

贾珉亮	陕西宝棉纺织集团有限公司	在 当日 上午 的 调研 中 ， 	贾珉亮 	一行 先后 来到 陕西 宝 氮 化工 集团 有限 公司 、 宝鸡 北方 照明 电器 （ 集团 ） 股份 有限 公司 、 	陕西 宝 棉纺织 集团 有限 公司 	等 企业 生产 一 线 ， 通过 现场 走访 、 集中 座谈 等 方式 ， 了解 企业 生产 经营 情况 ， 现场 解决 企业 生产 经营 中 面临 的 主要 困难 和 问题 

 

郝鹏	葛洲坝集团	凯总 在 点评 班长 发言 时 ， 介绍 了 近期 国资委 领导 	郝鹏 	、 郝鹏 以及 国务 委员 王勇 今年 5月 份 以来 先后 密集 来 	葛洲坝 集团 	调研 ， 对于 

李强	上海国际集团有限公司	上海 市委 书记 	李强 	日前 在 上海 国盛 ( 集团 ) 有限 公司 、 	上海 国际 集团 有限 公司 	调研 时 指出 ， 上海 要 以 市场化 、 专业化 、 国际 化为 导向 ， 进一步 发挥 国资 平台 优势 ， 做 强 做 优 做大 国有 资本 

张志南	中铝集团党组	福建 省委 副书记 、 福州 市委 书记 王宁 ， 福建 省委 常委 、 常务 副省长 	张志南 	， 国务院 国资委 秘书长 彭华岗 ， 	中铝 集团 党组 	副书记 、 总经理 余德辉 一同 调研 

张晋川	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 	张晋川 	先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

江铜集团	李晓刚	为 积极 支持 	江铜 集团 	实现 “ 三 年 ” 创新 倍增 计划 ， 争创 世界 一流 企业 ， 11月 6日 ， 	李晓刚 	副主任 带队 到 珠海 格力 电器 股份 公司 学习 调研 ， 详细 了解 格力 电器 对 下属 企业 的 管控 模式 、 创新 发展 的 思路 措施 、 对下 属 企业 负责人 的 绩效 考核 和 薪酬 激励 机制 等 
 

轻纺集团	余刚	 	轻纺 集团 	党委 书记 、 董事长 谢英明 ， 党委 副书记 、 总经理 	余刚 	、 党委 委员 、 副总经理 徐阳 参加 调研 活动 

张庆虎	河北建投集团	2月 21日 ， 由 河北省 国资委 党委 副书记 曹海燕 带队 ， 河 钢 集团 党委 副书记 李炳军 、 河北 建工 集团 党委 副书记 	张庆虎 	， 河北省 国资委 党建处 、 改革 改组 处 ， 	河北 建 投 集团 	有关 人员 组成 的 调研组 来 公司 ， 就 公司 党建 工作 情况 进行 专题 调研 

翁杰明	上海老凤祥股份有限公司	在 上海 期间 ， 	翁杰明 	还 调研 了 	上海 老凤祥 股份 有限 公司 	和 上海 国际 集团 有限 公司 ， 并 与 企业 主要 负责 同志 及 班子 成员 座谈 

省建设集团有限公司	夏勇开	省 国资委 规划 发展 改革 处 丁正锋 、 政策 法规 与 公司 治理 处 王恒 、 财务 监管 与 考核 分配处 丁小琳 ， 	省 建设 集团 有限 公司 	唐群杰 、 省 建设 项目 规划 设计 研究院 	夏勇 开 	一同 参与 了 调研 

郝鹏	中核集团	11月 21日 ， 国务院 国资委 主任 、 党委 副书记 	郝鹏 	赴 	中核 集团 	中国 核动力 研究 设计院 开展 专题 调研 ， 四川省 副省长 彭宇行 ， 

中国黄金集团有限公司	杨奇	 	中国 黄金 集团 有限 公司 	董事 、 总经理 、 党委 副书记 刘冰 ， 中国 黄金 党委 委员 、 副总经理 	杨奇 	陪同 调研 

王晓昀	粤海水务集团	1月 18日 ， 省 国资委 副主任 	王晓昀 	到 粤 水电 承建 的 粤东 区域 重点 工程 练 江 流域 环保 整治 工程 项目 调研 ， 潮 南区 区委 常委 、 常务 副区长 王楚彬 、 总 承包 事业部 副总经理 胡顺彬 、 	粤 海水 务 集团 	总经理 谭奇峰 、 建工 集团 副总经理 黄瑛鹏 、 粤 水电 副总经理 王伟导 、 副总工程师 、 工程 管理部 经理 石爱军 及 工程 建设 公司 粤东 区域 重点 工程 项目 部 相关 人员 参加 调研 

中国新兴建设开发有限责任公司	周永祥	会议 由 建委 科技处 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 	中国 新兴 建设 开发 有限 责任 公司 	副总工程师 李栋 ， 建研 科技 股份 公司 高 性能 混凝土 研究 中心 主任 	周永祥 	等 审查 专家 出席 会议 

郝鹏	中化集团	而 在 3月 24日 ， 	郝鹏 	赴 	中化 集团 	调研 ， 再 提 “ 通过 业务 调整 、 重组 整合 等 方式 培育 出在 市场 竞争 中 的 优势 业务 ” 

童志云	建设集团有限公司	本报讯 （ 首席 记者 颜宏幸 ） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 	童志云 	， 州委 副书记 、 州长 张秀兰 深入 州 交通 投资 	建设 集团 有限 公司 	、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 土地 开发 投资 有限 公司 进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 

孙力实	平凉公司党建	调研 期间 ， 	孙力实 	从 党建 工作 和 企业 经营 相 结合 、 党建 工作 和 公司 规范 管理 相 结合 、 党建 文化 和 企业 文化 、 安全 环保 文化 相 结合 、 党建 工作 和 廉洁 从业 相 结合 四 个 方面 全面 了解 了 公司 党建 工作 情况 ， 参观 了 	平凉 公司 党建 	活动室 、 职工 书屋 等 工作 阵地 ， 充分 肯定 了 公司 党建 工作 取得 的 成绩 ， 要求 公司 各 级 党组织 深入 落实 中央 企业 党建 工作 座谈会 精神 ， 进一步 抓紧 抓 实 抓好 企业 党建 工作 ， 并 做好 党建 品牌 和 经验 的 宣传 推广 工作 

铀业公司	蔡于胜	国资委 产权 管理局 局长 贾立克 、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 胡光耀 、 	铀业 公司 	总经理 安军靖 、 斯科 公司 总经理 	蔡于胜 	、 中 交 集团 副总经理 王海怀 等 一同 参加 调研 和 座谈 

高屹	中国建材集团	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 	高屹 	， 	中国 建材 集团 	党委 副书记 、 副董事长 刘志江 ， 

陈放	四川省企业联合会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 	陈放 	先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 	四川省 企业 联合会 	、 四川省 企业家 协会 副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

沈莹	中国铝业集团有限公司	国务院 国资委 副主任 、 党委 委员 任洪斌 ， 黑龙江省 副省长 	沈莹 	， 	中国 铝业 集团 有限 公司 	党组 副书记 、 总经理 余德辉 ， 中国 商用 飞机 有限 责任 公司 董事长 、 党委 书记贺 东风 一同 调研 

张海波	城投集团	7月 22日 至 24日 ， 市委 副书记 、 市长 	张海波 	到 市 产 投 集团 、 	城 投 集团 	、 文 旅 集团 调研 市属 国有 企业 改革 发展 工作 ， 与 企业 领导 班子 共同 探讨 改革 后 的 发展 路径 ， 要求 找准 定位 ， 突出 主业 ， 理清 思路 ， 整合 各 类 资源 ， 理顺 管理 机制 ， 推动 企业 做 强 做 优 做 精 ， 努力 在 加快 新旧 动能 转换 、 推动 精致 城市 建设 上 发挥 更大 作用 

郝鹏	河北欧耐模具公司	 	郝鹏 	一行 深入 魏县 仕望集乡 崔阁 村 、 平乡县 油召乡 马 第二 疃村 ， 走访 看望 贫困 户 ， 调研 国资委 党费 支持 的 村支部 活动室 建设 情况 ， 了解 中国 建材 凯盛 君 恒 公司 和 中央 企业 贫困 地区 产业 投资 基金 投资 的 	河北 欧 耐 模具 公司 	生产 经营 、 解决 当地 就业 等 情况 

广业集团	黄祥清	省 国资委 规划 发展 处 、 考核 分配处 相关 负责 同志 ， 	广业 集团 	副总经理 林建兴 、 	黄祥清 	， 

华录集团董事会	翟智群	 	华录 集团 董事会 	秘书 	翟智群 	和 有关 部门 负责 同志 参加 调研 

郝鹏	深圳市投资控股有限公司深圳湾科技园区	调研 中 ， 	郝鹏 	每 到 一 处 都 深入 了解 企业 党 的 建设 和 改革 发展 、 生产 经营 融合 情况 ， 对华润 集团 华润 置地 、 南方 电网 广州 黄埔 供电局 等 企业 基层 党建 工作 充分 肯定 ， 对 	深圳市 投资 控股 有限 公司 深圳湾 科技 园区 	以 “ 跟 党 一起 创业 ” 为 主题 加强 党建 工作 的 做法 予以 高度 评价 

郝鹏	中环电子信息集团天津712通信广播股份公司	九 、 	郝鹏 	强调 中央 企业 要 履行 职责 使命 推动 企业 高 质量 发展 事件 ： 7月 24日 ， 国资委 主任 	中环 电子 信息 集团 天津 712 通信 广播 股份 公司 	 

郝鹏	中国旅游集团	2018年 4月 ， 国务院 国资委 主任 	郝鹏 	在 香港 深入 招商局 集团 、 华润 集团 、 	中国 旅游 集团 	调研 时 强调 ， 驻港 中央 企业 要 加快 创新 驱动 和 高质量 发展 步伐 ， 进一步 强化 战略 引领 ， 努力 培育 具有 全球 竞争力 的 世界 一流 企业 

徐东林	中国新兴建设开发有限责任公司	会议 由 建委 科技处 调研员 	徐东林 	主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 	中国 新兴 建设 开发 有限 责任 公司 	副总工程师 李栋 ， 建研 科技 股份 公司 高 性能 混凝土 研究 中心 主任 周永祥 等 审查 专家 出席 会议 

中国建材集团党委	光照宇	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 党委 	副书记 、 副董事长 刘志江 ， 中国 建材 集团 总经理 、 中国 巨石 董事长 曹江林 ， 中国 建材 集团 副总经理 常 张 利 ， 中国 建材 集团 董事会 秘书 、 总经理 助理 	光照宇 	， 中国 建材 股份 副总裁 蔡国斌 等 陪同 调研 

颜宏幸	水利投资集团有限公司	本报讯 （ 首席 记者 	颜宏幸 	） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 张秀兰 深入 州 交通 投资 建设 集团 有限 公司 、 	水利 投资 集团 有限 公司 	、 城乡 开发 投资 有限 公司 、 土地 开发 投资 有限 公司 进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 

贾立克	斯科公司	国资委 产权 管理局 局长 	贾立克 	、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 胡光耀 、 铀业 公司 总经理 安军靖 、 	斯科 公司 	总经理 蔡于胜 、 中 交 集团 副总经理 王海怀 等 一同 参加 调研 和 座谈 

中国建材集团	张毓强	浙江省 副省长 朱从玖 ， 	中国 建材 集团 	党委 书记 、 董事长 宋志平 陪同 调研 ， 中国 巨石 党委 书记 、 总裁 	张毓强 	热情 接待 并 汇报 工作 

中国铁路总公司	陆东福	在 今年 初 召开 的 	中国 铁路 总 公司 	工作 会议 上 ， 	陆东福 	表示 ， 2019年 集中 全力 办好 规划 建设 川藏 铁路 和 加快 推动 铁 总 股份制 改造 两 件 大 事 ， 力争 川藏 铁路 三 季度 末 具备 开工 建设 条件 ， 同时 按照 政企 分开 、 政资 分开 和 公平 竞争 原则 ， 紧密 结合 铁路 行业 特点 ， 在 深入 调研 论证 的 基础 上 ， 提出 铁 总 股份制 改造 系统 建议 方案 

中化集团党组	宁高宁	 	中化 集团 党组 	书记 、 董事长 	宁 高宁 	带头 抓 整改 ， 针对 重大 战略 重组 推进 还 不够 快的 问题 ， 率队 赴 江苏 、 湖南 、 辽宁 等 地 20 余 家 企业 调研 ， 形成 了 在 对 标 一流 、 智能 制造 和 数字化 管理 、 一体化 基地 建设 等 方面 加速 推进 的 方案 

李强	上海国盛(集团)有限公司	上海 市委 书记 	李强 	日前 在 上海 国盛 ( 集团 ) 有限 公司 、 上海 国际 集团 有限 公司 调研 时 指出 ， 上海 要 以 市场化 、 专业化 、 国际 化为 导向 ， 进一步 发挥 国资 平台 优势 ， 做 强 做 优 做大 国有 资本 	上海 国盛 ( 集团 ) 有限 公司 	 

沈莹	中国商用飞机有限责任公司	国务院 国资委 副主任 、 党委 委员 任洪斌 ， 黑龙江省 副省长 	沈莹 	， 中国 铝业 集团 有限 公司 党组 副书记 、 总经理 余德辉 ， 	中国 商用 飞机 有限 责任 公司 	董事长 、 党委 书记贺 东风 一同 调研 

宋权礼	中林·杭州千岛湖发展集团有限公司	6月 23日 ， 国务院 国有 资产 监督 管理 委员会 党委 书记 、 主任 郝鹏 ， 在 中国 林业 集团 有限 公司 党委 书记 、 董事长 	宋权礼 	， 总经理 林展等 的 陪同 下 专程 来到 	中林·杭州 千岛湖 发展 集团 有限 公司 	， 调研 企业 党建 、 “ 不忘 初 心 、 牢记 使命 ” 主题 教育 、 企业 生产 经营 管理 和 践行 “ 两 山 理论 ” 情况 

张秀兰	土地开发投资有限公司	本报讯 （ 首席 记者 颜宏幸 ） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 	张秀兰 	深入 州 交通 投资 建设 集团 有限 公司 、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 	土地 开发 投资 有限 公司 	进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 

翁杰明	中国有色集团	4月 11日 ， 国务院 国有 企业 改革 领导 小组 办公室 副主任 、 国务院 国资委 副主任 	翁杰明 	一行 到 	中国 有色 集团 	调研 

郭保民	山西大地环境投资控股有限公司	省 国资委 联合 调研组 在 大地 控股 集中 办公 调研 10月 11日 ， 省 国资委 主任 	郭保民率 	有关 部门 组成 的 联合 调研组 ， 赴 	山西 大地 环境 投资 控股 有限 公司 	， 就 加快 生态 环保 产业 发展 进行 集中 办公 调研 

张秀兰	建设集团有限公司	本报讯 （ 首席 记者 颜宏幸 ） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 	张秀兰 	深入 州 交通 投资 	建设 集团 有限 公司 	、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 土地 开发 投资 有限 公司 进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 

胡顺彬	粤海水务集团	1月 18日 ， 省 国资委 副主任 王晓昀 到 粤 水电 承建 的 粤东 区域 重点 工程 练 江 流域 环保 整治 工程 项目 调研 ， 潮 南区 区委 常委 、 常务 副区长 王楚彬 、 总 承包 事业部 副总经理 	胡顺彬 	、 	粤 海水 务 集团 	总经理 谭奇峰 、 建工 集团 副总经理 黄瑛鹏 、 粤 水电 副总经理 王伟导 、 副总工程师 、 工程 管理部 经理 石爱军 及 工程 建设 公司 粤东 区域 重点 工程 项目 部 相关 人员 参加 调研 

王喆	建研科技股份公司高性能混凝土研究中心	会议 由 建委 科技处 正 处级 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 	王喆 	， 中国 新兴 建设 开发 有限 责任 公司 副总工程师 李栋 ， 	建 研 科技 股份 公司 高 性能 混凝土 研究 中心 	主任 周永祥 等 审查 专家 出席 会议 

周广平	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 	周 广平 	先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

邓小平	青岛双星集团	国企 改革 40 年 的 回顾 （ 4 、 5 ） 在 中央 决定 70 天 前 拿出 市场 经济 模型 李锦 今天 发表 对 国企 改革 40 年 回顾 《 “ 南巡 讲话 ” 之后 对 双星 集团 的 调研 》 第 4 、 5 小节 ， 重点 写 的 是 	邓小平 	“ 南巡 讲话 ” 到 十四 大 前在 	青岛 双星 集团 	调研 过程 

中丝集团	邓长清	据 	中 丝 集团 	官网 消息 ， 今年 6月 5日 至 12日 ， 保利 集团 董事长 徐念沙 ， 保利 集团 副总经理 、 	邓长清 	 

黄群慧	沪东中华造船(集团)有限公司	《 	黄群慧 	： 实体 经济 与 虚拟 经济 互相 促进 带动 经济 转型 升级 》 相关 文章 推荐 五 ： 爬坡 过 坎攀 高端 —— 来自 中国 制造业 一线 的 调研 报告 之一 经济 日报・中国 经济 网 记者 黄鑫 7月 5日 ， 在 沪东 中华 造船 ( 集团 ) 有限 公司 ， 一 艘 总 舱 容为 17 	沪东 中华 造船 ( 集团 ) 有限 公司 	 

中车集团	刘化龙	10月 13日 ， 国务院 国资委 主任 郝鹏 ， 	中车 集团 	董事长 、 党委 书记 	刘化龙 	， 前往 中车 位于 南非 比勒陀利亚 的 合资 工厂 考察 调研 ， 与 中车 员工 进行 座谈 

胡光耀	斯科公司	国资委 产权 管理局 局长 贾立克 、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 	胡光耀 	、 铀业 公司 总经理 安军靖 、 	斯科 公司 	总经理 蔡于胜 、 中 交 集团 副总经理 王海怀 等 一同 参加 调研 和 座谈 

